8.16	39.500000
8.18	41.000000
8.20	39.000000
8.22	40.000000
8.24	39.500000
8.26	39.500000
8.28	40.500000
8.30	40.000000
8.32	40.000000
8.34	40.000000
8.36	40.500000
8.38	40.000000
8.40	40.000000
8.42	40.000000
8.44	40.000000
8.46	40.000000
8.48	40.500000
8.50	39.500000
8.52	40.000000
8.54	40.000000
8.56	39.000000
8.58	41.000000
8.60	40.000000
8.62	39.500000
8.64	40.500000
8.66	39.500000
8.68	40.000000
8.70	40.000000
8.72	39.000000
8.74	40.500000
8.76	40.500000
8.78	39.500000
8.80	39.500000
8.82	40.500000
8.84	40.500000
8.86	40.000000
8.88	39.500000
8.90	40.000000
8.92	40.500000
8.94	40.500000
8.96	41.000000
8.98	40.500000
9.00	39.500000
9.02	40.500000
9.04	40.000000
9.06	40.000000
9.08	40.000000
9.10	39.500000
9.12	40.000000
9.14	40.000000
9.16	40.500000
9.18	40.000000
9.20	40.500000
9.22	40.500000
9.24	39.500000
9.26	39.500000
9.28	40.000000
9.30	40.500000
9.32	39.000000
9.34	40.000000
9.36	40.000000
9.38	39.500000
9.40	39.500000
9.42	41.000000
9.44	40.500000
9.46	40.000000
9.48	40.000000
9.50	40.000000
9.52	41.000000
9.54	40.000000
9.56	39.500000
9.58	40.500000
9.60	40.000000
9.62	39.500000
9.64	40.500000
9.66	40.000000
9.68	39.500000
9.70	39.500000
9.72	40.000000
9.74	40.500000
9.76	40.000000
9.78	39.500000
9.80	40.500000
9.82	40.000000
9.84	39.000000
9.86	40.000000
9.88	40.000000
9.90	39.500000
9.92	40.000000
9.94	40.000000
9.96	39.500000
9.98	40.000000
10.00	39.500000
10.02	40.000000
10.04	40.000000
10.06	40.000000
10.08	40.000000
10.10	40.000000
10.12	40.500000
10.14	40.000000
10.16	39.000000
10.18	40.000000
10.20	40.000000
10.22	39.500000
10.24	39.500000
10.26	40.500000
10.28	39.500000
10.30	39.000000
10.32	40.500000
10.34	39.500000
10.36	40.000000
10.38	41.000000
10.40	40.000000
10.42	40.000000
10.44	40.000000
10.46	40.000000
10.48	39.500000
10.50	40.500000
10.52	41.000000
10.54	40.000000
10.56	39.500000
10.58	40.000000
10.60	40.000000
10.62	40.000000
10.64	40.000000
10.66	40.000000
10.68	40.500000
10.70	39.500000
10.72	40.500000
10.74	40.000000
10.76	40.000000
10.78	40.000000
10.80	39.500000
10.82	39.500000
10.84	40.000000
10.86	40.000000
10.88	40.000000
10.90	40.500000
10.92	40.000000
10.94	40.000000
10.96	40.000000
10.98	40.000000
11.00	40.500000
11.02	39.500000
11.04	41.000000
11.06	40.000000
11.08	40.000000
11.10	40.500000
11.12	39.500000
11.14	40.000000
11.16	40.000000
11.18	40.500000
11.20	40.500000
11.22	41.000000
11.24	39.000000
11.26	40.500000
11.28	39.500000
11.30	40.000000
11.32	41.500000
11.34	39.000000
11.36	40.000000
11.38	40.000000
11.40	40.000000
11.42	40.000000
11.44	41.000000
11.46	40.000000
11.48	40.000000
11.50	39.500000
11.52	40.000000
11.54	40.000000
11.56	40.500000
11.58	40.000000
11.60	40.000000
11.62	41.000000
11.64	40.500000
11.66	40.500000
11.68	39.500000
11.70	40.500000
11.72	39.000000
11.74	41.000000
11.76	40.500000
11.78	39.500000
11.80	39.500000
11.82	40.000000
11.84	40.500000
11.86	40.500000
11.88	39.500000
11.90	39.500000
11.92	42.000000
11.94	39.000000
11.96	40.000000
11.98	40.000000
12.00	40.000000
12.02	40.000000
12.04	40.500000
12.06	39.500000
12.08	40.500000
12.10	40.000000
12.12	39.500000
12.14	41.000000
12.16	39.000000
12.18	40.000000
12.20	40.500000
12.22	39.500000
12.24	39.500000
12.26	40.500000
12.28	39.000000
12.30	40.500000
12.32	40.500000
12.34	40.000000
12.36	40.500000
12.38	40.000000
12.40	38.500000
12.42	40.500000
12.44	40.000000
12.46	40.000000
12.48	39.500000
12.50	40.000000
12.52	39.500000
12.54	40.000000
12.56	40.000000
12.58	39.500000
12.60	41.500000
12.62	40.000000
12.64	40.000000
12.66	40.500000
12.68	40.000000
12.70	40.000000
12.72	40.000000
12.74	39.500000
12.76	39.500000
12.78	40.000000
12.80	39.500000
12.82	39.500000
12.84	40.500000
12.86	40.000000
12.88	40.500000
12.90	40.000000
12.92	39.000000
12.94	40.500000
12.96	39.500000
12.98	39.000000
13.00	40.500000
13.02	40.500000
13.04	40.500000
13.06	39.500000
13.08	39.000000
13.10	40.500000
13.12	39.500000
13.14	40.500000
13.16	39.500000
13.18	40.000000
13.20	40.000000
13.22	39.500000
13.24	40.000000
13.26	40.000000
13.28	40.500000
13.30	39.500000
13.32	40.000000
13.34	40.000000
13.36	39.500000
13.38	40.500000
13.40	39.000000
13.42	40.000000
13.44	40.500000
13.46	40.500000
13.48	40.500000
13.50	39.500000
13.52	40.500000
13.54	39.500000
13.56	40.000000
13.58	40.000000
13.60	40.000000
13.62	40.500000
13.64	40.000000
13.66	40.500000
13.68	40.000000
13.70	39.500000
13.72	40.000000
13.74	39.500000
13.76	40.500000
13.78	39.500000
13.80	40.000000
13.82	40.000000
13.84	40.000000
13.86	40.000000
13.88	39.500000
13.90	39.500000
13.92	41.500000
13.94	39.000000
13.96	40.500000
13.98	39.500000
14.00	39.500000
14.02	41.000000
14.04	39.500000
14.06	39.500000
14.08	40.500000
14.10	40.000000
14.12	40.500000
14.14	40.000000
14.16	39.000000
14.18	40.000000
14.20	39.500000
14.22	39.500000
14.24	40.000000
14.26	40.000000
14.28	40.000000
14.30	41.000000
14.32	40.500000
14.34	39.500000
14.36	40.000000
14.38	40.500000
14.40	40.500000
14.42	39.500000
14.44	40.500000
14.46	40.000000
14.48	40.000000
14.50	39.500000
14.52	40.000000
14.54	40.000000
14.56	39.500000
14.58	40.000000
14.60	40.000000
14.62	40.500000
14.64	40.500000
14.66	40.000000
14.68	40.500000
14.70	40.500000
14.72	40.000000
14.74	40.000000
14.76	40.500000
14.78	41.000000
14.80	40.000000
14.82	40.500000
14.84	40.000000
14.86	39.500000
14.88	40.500000
14.90	39.000000
14.92	40.500000
14.94	39.500000
14.96	39.500000
14.98	40.000000
15.00	40.500000
15.02	40.500000
15.04	40.500000
15.06	39.500000
15.08	40.000000
15.10	40.000000
15.12	40.000000
15.14	40.500000
15.16	40.500000
15.18	39.500000
15.20	40.500000
15.22	40.500000
15.24	39.500000
15.26	40.000000
15.28	40.000000
15.30	40.000000
15.32	40.000000
15.34	40.000000
15.36	40.000000
15.38	40.500000
15.40	40.000000
15.42	39.500000
15.44	40.000000
15.46	41.000000
15.48	39.000000
15.50	39.500000
15.52	40.000000
15.54	40.500000
15.56	40.000000
15.58	40.000000
15.60	38.000000
15.62	41.000000
15.64	41.000000
15.66	39.000000
15.68	40.000000
15.70	41.500000
15.72	39.500000
15.74	40.500000
15.76	37.500000
15.78	41.500000
15.80	40.000000
15.82	41.500000
15.84	38.000000
15.86	41.500000
15.88	40.500000
15.90	39.500000
15.92	40.000000
15.94	38.000000
15.96	42.000000
15.98	40.000000
16.00	39.000000
16.02	40.500000
16.04	38.000000
16.06	41.500000
16.08	40.000000
16.10	40.500000
16.12	40.500000
16.14	39.500000
16.16	40.000000
16.18	40.500000
16.20	40.000000
16.22	40.000000
16.24	40.500000
16.26	40.000000
16.28	39.500000
16.30	40.000000
16.32	38.500000
16.34	41.000000
16.36	40.500000
16.38	39.500000
16.40	41.000000
16.42	40.000000
16.44	40.500000
16.46	40.500000
16.48	39.500000
16.50	39.500000
16.52	40.500000
16.54	40.000000
16.56	39.000000
16.58	40.000000
16.60	39.000000
16.62	40.500000
16.64	40.000000
16.66	39.500000
16.68	40.500000
16.70	39.500000
16.72	39.500000
16.74	40.500000
16.76	39.500000
16.78	40.000000
16.80	40.000000
16.82	40.000000
16.84	39.500000
16.86	40.500000
16.88	40.500000
16.90	40.000000
16.92	40.000000
16.94	40.000000
16.96	39.500000
16.98	40.500000
17.00	39.500000
17.02	40.000000
17.04	40.000000
17.06	40.500000
17.08	39.000000
17.10	40.500000
17.12	40.000000
17.14	40.000000
17.16	39.500000
17.18	39.500000
17.20	40.500000
17.22	39.000000
17.24	41.000000
17.26	39.500000
17.28	39.500000
17.30	40.500000
17.32	40.000000
17.34	39.500000
17.36	40.000000
17.38	41.000000
17.40	39.500000
17.42	40.000000
17.44	40.500000
17.46	40.500000
17.48	39.000000
17.50	40.000000
17.52	40.000000
17.54	40.000000
17.56	39.500000
17.58	40.000000
17.60	39.000000
17.62	40.000000
17.64	40.500000
17.66	40.000000
17.68	40.000000
17.70	40.000000
17.72	40.500000
17.74	40.000000
17.76	40.000000
17.78	40.000000
17.80	40.000000
17.82	39.500000
17.84	40.000000
17.86	41.000000
17.88	39.000000
17.90	40.500000
17.92	39.500000
17.94	41.000000
17.96	40.000000
17.98	40.000000
18.00	40.500000
18.02	40.000000
18.04	39.500000
18.06	40.500000
18.08	40.000000
18.10	40.500000
18.12	40.000000
18.14	40.000000
18.16	39.000000
18.18	40.000000
18.20	40.500000
18.22	40.000000
18.24	40.000000
18.26	40.000000
18.28	40.000000
18.30	40.000000
18.32	39.500000
18.34	40.500000
18.36	40.000000
18.38	39.500000
18.40	40.000000
18.42	40.500000
18.44	39.500000
18.46	41.000000
18.48	40.000000
18.50	39.500000
18.52	40.000000
18.54	40.000000
18.56	39.500000
18.58	40.000000
18.60	40.500000
18.62	40.500000
18.64	40.000000
18.66	40.000000
18.68	40.000000
18.70	39.500000
18.72	39.500000
18.74	40.000000
18.76	40.000000
18.78	40.000000
18.80	39.500000
18.82	40.000000
18.84	40.000000
18.86	40.000000
18.88	40.500000
18.90	40.000000
18.92	40.500000
18.94	39.500000
18.96	39.500000
18.98	40.000000
19.00	39.500000
19.02	40.000000
19.04	40.000000
19.06	40.500000
19.08	40.500000
19.10	40.000000
19.12	40.000000
19.14	40.000000
19.16	40.500000
19.18	40.000000
19.20	40.000000
19.22	40.500000
19.24	39.000000
19.26	40.000000
19.28	41.000000
19.30	40.000000
19.32	40.500000
19.34	40.500000
19.36	40.000000
19.38	39.500000
19.40	40.500000
19.42	41.000000
19.44	39.500000
19.46	40.000000
19.48	40.000000
19.50	39.000000
19.52	40.000000
19.54	40.000000
19.56	40.500000
19.58	40.000000
19.60	40.500000
19.62	40.500000
19.64	39.500000
19.66	40.500000
19.68	42.000000
19.70	39.000000
19.72	39.500000
19.74	40.500000
19.76	39.000000
19.78	40.000000
19.80	40.500000
19.82	40.500000
19.84	40.500000
19.86	40.500000
19.88	39.000000
19.90	40.500000
19.92	40.000000
19.94	40.000000
19.96	39.000000
19.98	40.500000
20.00	40.000000
